frame,track,x,y,width,height,angle,n
1,1,482.403258655805,378.445010183299,30.5657003155353,42.2099316845064,28.8770603062121,982
2,1,483.89539748954,372.160041841004,30.0949262526515,42.0205576953957,18.809046926712,956
3,1,484.681865284974,365.903626943005,29.8664319350333,42.5083752079305,14.1555224743762,965
4,1,484.357707509881,358.946640316206,31.0891809442743,42.6049325101957,13.2434117057024,1012
5,1,484.788541666667,352.484375,30.185640386002,41.7375663027428,8.99909891237638,960
6,1,484.802094240838,345.949738219895,29.9064585423906,41.9429493005109,0.769864998871398,955
7,1,483.941871921182,339.264039408867,30.9991084976323,42.6183201147655,177.010014724231,1015
8,1,483.401673640167,332.070083682008,30.6314247376095,41.0293459368814,171.314463044621,956
9,1,482.287046632124,325.535751295337,29.7646244046089,42.3454686355074,167.701131363684,965
10,1,480.643371017472,318.598150051387,30.4892602537663,41.8739126384359,164.437147704032,973
11,1,478.014591439689,312.04280155642,31.5146330911283,42.7614122037561,158.799011717928,1028
12,1,475.510395010395,305.023908523909,30.8406988678836,41.0192450478851,157.374493430373,962
13,1,473.115301724138,297.778017241379,29.3309162409728,41.3557694574467,150.193419337945,928
14,1,470.033268101761,291.567514677104,31.2353112478452,42.4886138136229,150.399516554005,1022
15,1,466.646153846154,284.068131868132,29.8486571073315,40.4157497927348,140.130039624016,910
16,1,463.347872340426,277.823404255319,30.0500274587279,41.1263620011537,140.0418257814,940
17,1,459.92046659597,270.806998939555,29.9389567958507,41.5565241484771,135.147377679397,943
18,1,455.967261904762,265.325396825397,30.6925465761498,42.7783410778316,141.727965827907,1008
19,1,452.771771771772,259.196196196196,30.8805244133162,42.3200420233207,133.645879769892,999
20,1,448.907265774379,253.282982791587,31.4735330265453,43.4231013874533,134.169588051016,1046
21,1,444.609661835749,247.223188405797,31.5554278724379,43.0025709326744,131.580210644288,1035
22,1,440.846899224806,241.262596899225,31.1838883390116,43.2794409877536,130.66262281495,1032
23,1,436.762777242044,235.816779170685,31.2480514388764,43.36853214163,126.148284661219,1037
24,1,432.516256157636,229.96157635468,30.9493658238815,42.8756540796107,120.588251569714,1015
25,1,428.8,224.799019607843,30.8290577626837,43.3139085315847,120.072896009327,1020
26,1,424.1884765625,219.9033203125,31.1431896575589,42.9182660638559,123.103314609621,1024
27,1,420.110243902439,214.938536585366,31.3890088440713,42.7256374829655,121.583006522685,1025
28,1,414.97593840231,210.050048123195,31.4337716161619,43.3045434512968,117.824245359132,1039
29,1,410.571290009699,205.525703200776,31.2130071756128,43.1556814727405,115.738239895484,1031
30,1,406.380414312618,200.808851224105,31.6029736561385,43.8649896884014,112.57266535671,1062
31,1,402.213130352046,196.327307326356,31.7880219425114,43.2452997835015,112.396154397721,1051
32,1,397.525023607177,191.987724268178,31.7478012952523,43.6206552768037,107.78701878968,1059
33,1,392.429240862231,187.805060918463,31.9365955306125,43.7344294491136,104.463239342525,1067
34,1,388,184.412098298677,31.6776431356494,43.4914185450512,103.792727366307,1058
35,1,383.082940622055,181.11027332705,32.0691075291771,43.1829180794004,100.15643646857,1061
36,1,378.030103480715,177.581373471308,31.952464084084,43.2190544492952,100.130201072725,1063
37,1,373.101408450704,174.29765258216,32.0056631767489,43.3340234977583,97.9197175304806,1065
38,1,368.198694029851,171.174440298507,32.1603046823111,43.6645882034521,95.356202016038,1072
39,1,363.501893939394,167.791666666667,32.24493862578,42.651083054579,93.4988754951958,1056
40,1,358.64854732896,164.911902530459,32.2591081293928,43.1040368060235,88.7159954526349,1067
41,1,353.850046860356,162.151827553889,31.9107640840467,43.5796121454772,84.7935609731437,1067
42,1,348.510677808728,160.032497678737,32.2812035831756,43.5785065356976,81.0212330215989,1077
43,1,343.145383104126,157.656188605108,31.4423171360746,42.6005794092122,80.7001681773026,1018
44,1,338.934905660377,155.716981132075,32.0709115272854,43.1860572922951,77.1427090259451,1060
45,1,333.724952741021,153.912098298677,31.9115831694759,43.2091584287746,76.3430181398848,1058
46,1,328.702878365831,152.477251624884,32.3009193613477,43.303709520601,75.2738316255403,1077
47,1,323.539040451552,150.596425211665,32.5956962830254,42.5277544304236,74.5737505890023,1063
48,1,318.712393566698,149.114474929044,32.0163930691016,43.0827921410905,70.526320906304,1057
49,1,313.384909264565,147.835721107927,32.0828047940695,42.5524480805167,69.3174512591715,1047
50,1,308.469682386911,146.496631376323,31.8501228403973,42.5149628153914,70.5344585684833,1039
51,1,303.586206896552,145.891480730223,30.9362068756232,41.7543133081978,62.2654802219474,986
52,1,299.347701149425,145.469348659004,31.641954520444,43.2172870081643,63.1814862459823,1044
53,1,294.838277511962,144.450717703349,31.9376882025718,42.9236938317333,61.4935012634054,1045
54,1,291.469811320755,144.159433962264,32.1654163395622,43.056244317008,63.0121883886949,1060
55,1,286.509896324222,143.920829406221,32.0346262872148,43.1511753778398,60.1959035824224,1061
56,1,282.047846889952,143.622009569378,31.3392806635721,43.5272728385232,56.8518259479959,1045
57,1,278.585585585586,143.86986986987,31.1056500337075,42.1814369043077,55.9986640063726,999
58,1,275.03095684803,143.563789868668,32.2199273873548,43.3032238744644,59.1189656237579,1066
59,1,270.679849340866,143.41713747646,32.1008780227746,43.2314580963014,54.5291101458672,1062
60,1,266.239520958084,143.800399201597,31.6386845743667,41.7525399641709,49.5628134235759,1002
61,1,262.543456543457,143.931068931069,31.8003071020317,41.7207651031181,47.0409574221982,1001
62,1,258.765503875969,144.376937984496,31.4887358745922,42.9113493329979,48.6046105184309,1032
63,1,254.284147557328,144.460618145563,31.3483495245526,42.1891508505546,44.5464418829197,1003
64,1,250.09641025641,145.156923076923,31.0882926907655,41.4484289692192,39.2779528224712,975
65,1,246.41,146.108,31.2638364724801,42.2376171797371,35.9854596345936,1000
66,1,243.055447470817,146.933852140078,31.6281773776595,42.8144841428243,36.4032155876319,1028
67,1,239.83349851338,148.14271555996,31.6371583172601,42.265966750762,32.5760690705464,1009
68,1,236.59040959041,149.588411588412,30.9866732754403,42.7056206075132,24.2486995482226,1001
69,1,233.359026369168,151.203853955375,31.3801635752462,41.639014457469,24.3404458167466,986
70,1,230.519114688129,152.70523138833,31.5313989245917,41.7612810871343,21.2224346315177,994
71,1,228.470869149952,153.868194842407,31.767166677995,43.1366600095545,19.1258528841976,1047
72,1,226.067490494297,155.966730038023,31.7231480296273,43.2947273770475,14.3168574018103,1052
73,1,224.245771144279,157.923383084577,31.7751837448587,41.7656063942689,11.9265429139866,1005
74,1,222.541544477028,159.64027370479,31.7112395082761,42.4662721417881,8.9781737987221,1023
75,1,220.93009118541,161.13475177305,31.351521948318,41.7710272414801,0.411695182423799,987
76,1,220.158548233047,162.529130850048,31.7057105877792,43.0655943157958,3.51137686457071,1047
77,1,219.4892578125,164.4951171875,31.7283085435746,42.4473904872906,176.405576624885,1024
78,1,218.764023210832,165.965183752418,31.6388004591694,42.7327004411239,171.734718219631,1034
79,1,218.764187866928,167.974559686888,32.1503734818819,41.5905560333592,165.935305539547,1022
80,1,218.919338159255,169.656670113754,31.1127569231719,40.8452579973013,160.461965563874,967
81,1,219.416585365854,170.008780487805,31.2682416779504,43.0465104482861,156.278325955652,1025
82,1,220.431492842536,172.044989775051,31.3903702341253,41.2932225266031,146.975220167145,978
83,1,222.143863179074,173.030181086519,31.2763995611042,41.8089992483057,143.079169789125,994
84,1,222.963675213675,174.771367521368,30.3387417988397,41.0632493690444,132.488813812507,936
85,1,224.22854188211,175.603929679421,30.3914190303657,41.8056575226762,131.582576977768,967
86,1,226.068367346939,175.85,30.4177444378072,42.243699168549,125.386914575898,980
87,1,228.849947534103,176.264428121721,30.397631757789,41.2566919378866,117.174601221063,953
88,1,230.765346534654,175.548514851485,31.4094084823611,42.3943731997761,113.818047265425,1010
89,1,233.733615221987,175.427061310782,30.2040350132565,41.234145555369,107.344911670483,946
90,1,236.150809716599,174.092105263158,31.1691110565954,41.5739310510718,104.125627163987,988
91,1,239.180990899899,172.39029322548,30.779534956962,41.9600729427884,96.1845403214075,989
92,1,242.167482859941,170.221351616063,31.4174711660555,42.4207235220119,92.0962626228177,1021
93,1,245.467105263158,168.589912280702,30.2843501006418,40.1729930825134,80.4746937877474,912
94,1,247.821280991736,165.10020661157,30.8943978114153,41.1693339885916,77.6471582840367,968
95,1,251.344195519348,161.977596741344,31.0171478858927,41.3453044448337,73.1708578554515,982
96,1,253.993927125506,158.386639676113,31.1498002720952,41.251204607563,67.5790799150834,988
97,1,256.847826086957,154.796066252588,30.4754635661475,41.4279168950038,59.8212337665667,966
98,1,259.737406216506,150.559485530547,29.9209507357398,40.902481953029,50.4980984805846,933
99,1,261.811752988048,146.124501992032,30.794258432307,42.5040686972812,50.7892187420635,1004
100,1,264.886631016043,141,29.9235379145838,40.892709269565,41.8165123927859,935
101,1,266.924273858921,135.618257261411,30.2538527344005,41.8597600265308,36.762841543257,964
102,1,268.708074534162,129.74016563147,29.9591131219016,42.2450644700862,29.975990644724,966
103,1,270.278372591006,124.26017130621,29.470409879045,41.5491079561235,27.6560987740778,934
104,1,271.307851239669,118.220041322314,29.85141828567,42.2770100513056,20.9440698354244,968
105,1,272.429137760159,111.742319127849,30.9770358492415,42.583166926205,17.558334376264,1009
106,1,274.174193548387,104.882795698925,29.7483755021563,41.1798814298405,9.30890256696553,930
107,1,273.976190476191,98.5942028985507,30.2597165652711,41.5909259499706,5.18893302089386,966
108,1,273.209693372898,92.0346191889219,31.1473782067403,42.3838426995141,5.0941640583126,1011
109,1,273.106957424714,84.736240913811,30.172434111314,41.3728574583836,179.431920570252,963
110,1,272.908389585342,78.3461909353906,31.2234284759643,43.2448831279389,179.84408533057,1037
111,1,272.334010152284,70.702538071066,30.4579550833707,41.9833608156067,173.900146324453,985
112,1,271.195,63.951,30.7373536289135,42.2083436762344,169.123881158892,1000
113,1,270.044687189672,56.922542204568,30.8101735071958,42.3170928160196,165.167754339655,1007
114,1,268.314115308151,50.279324055666,31.0906422155627,42.1344080346308,160.193307901183,1006
115,1,266.347567030785,43.7090367428004,31.0905633392674,42.0479238833889,158.059783381979,1007
116,1,264.42073778664,38.0418743768694,30.5452455390209,42.9753804844797,151.35376716868,1003
117,1,258.216132368149,31.2088934850052,30.737562409777,41.351404671324,138.763763242632,967
118,1,250.677734375,33.8525390625,32.0973086378351,41.7434881799453,114.380042763498,1024
119,1,248.070850202429,32.5172064777328,31.1511510108843,41.8278534073657,101.543953229063,988
120,1,243.177777777778,29.3835748792271,31.8031636770398,42.4087140351071,104.664850618926,1035
121,1,238.570862239841,26.1427155599604,31.2556918883836,42.0949370297106,101.997684927363,1009
122,1,233.40373280943,24.4626719056974,31.8342296786491,41.8641109186674,96.5413181899666,1018
123,1,229.206333973129,21.21113243762,32.1556677888248,42.2579207129481,95.6656363153994,1042
124,1,224.109780439122,18.5109780439122,32.2914342200072,40.9216994501283,92.9806676655768,1002
125,1,219.499063670412,15.7734082397004,33.1926438462223,42.0198355497924,92.5137082821674,1068
126,1,215.095009596929,14.4568138195777,31.9578581284031,42.3457448722526,96.3561311810551,1042
127,1,209.883474576271,12.8495762711864,28.8948669338686,42.6741566817601,94.4147340283181,944
