frame,track,x,y,width,height,angle,n,ignore,track_fixed
1,1,398.487873134328,398.892723880597,32.0755557283865,42.9786722798562,95.3141234123127,1072,FALSE,1
2,1,404.620596205962,408.27009936766,32.8851401661001,43.0892493661066,93.9352676985842,1107,FALSE,1
3,1,410.395515695067,425.687892376682,33.4279966485167,42.8208899366034,66.4268122843807,1115,FALSE,1
4,1,426.833631484794,445.077817531306,33.3823692242729,42.8694908258087,53.2253708561733,1118,FALSE,1
5,1,454.408553230209,450.641492265696,32.6991972134424,43.0642589678178,12.7525743916424,1099,FALSE,1
6,1,481.083409715857,445.043996333639,32.8865346053459,42.6122060022341,176.496434691204,1091,FALSE,1
7,1,500.320754716981,432.133872416891,32.7909559256163,43.5774348674095,151.532051211967,1113,FALSE,1
8,1,512.824931255729,410.30980751604,32.4240989207791,43.2518368840177,121.175325264132,1091,FALSE,1
9,1,512.355098389982,381.134168157424,33.2376117840148,43.3760070647142,97.7550403461276,1118,FALSE,1
10,1,502.517055655296,355.244165170557,33.1269339747067,43.1425715189224,84.28420834429,1114,FALSE,1
11,1,487.243147656941,331.718832891247,33.3935185576918,43.3975601295556,71.2011588415816,1131,FALSE,1
12,1,475.653116531165,318.027100271003,33.0644276949853,42.9829584149402,66.180707105145,1107,FALSE,1
13,1,453.268444444445,310.494222222222,33.4956473351092,43.2661950293533,57.914433030436,1125,FALSE,1
14,1,438.783636363636,301.428181818182,33.0791620777766,42.7317132493412,50.1313678695781,1100,FALSE,1
15,1,423.901482127289,291.417611159547,34.3200645402624,42.9026193376161,29.6218776388036,1147,FALSE,1
16,1,410.912621359223,293.746690203001,32.9587872961054,44.3212742498553,23.4437015455681,1133,FALSE,1
17,1,397.957542908762,304.505871725384,32.8985112768803,43.1016532172843,10.4186690145985,1107,FALSE,1
18,1,383.879928315412,307.537634408602,33.0024970279505,43.4002930545302,172.123204187751,1116,FALSE,1
19,1,364.943009795192,317.095280498664,33.0764443536502,43.6696806971812,149.183174272417,1123,FALSE,1
20,1,349.683142100618,333.507502206531,32.9316119730951,44.1499347920669,134.059428555944,1133,FALSE,1
21,1,341.020814479638,348.273303167421,32.4581735277529,43.7748842492015,117.568646164565,1105,FALSE,1
22,1,340.432769367765,364.389136242208,33.1081280583562,43.5377194895535,94.101703831981,1123,FALSE,1
23,1,353.133510167993,379.331564986737,33.344880115256,43.4376755542474,56.0617789067632,1131,FALSE,1
24,1,376.354585152838,392.154585152838,33.5238296231393,43.8392243258231,29.9135756091022,1145,FALSE,1
25,1,401.318537859008,394.315056570931,33.49258935275,44.2874444188807,7.54476825205133,1149,FALSE,1
26,1,421.5859375,390.488715277778,33.291784817112,44.2654012858599,167.94970516953,1152,FALSE,1
27,1,443.762032085562,376.156862745098,35.2949897837214,43.379615446146,155.524269195652,1122,FALSE,1
28,1,457.724416517056,353.362657091562,33.23124960352,43.0105635009794,130.388161608864,1114,FALSE,1
29,1,459.674107142857,338.347321428571,32.44407309376,44.2923227058437,122.170676657662,1120,FALSE,1
30,1,459.403776978417,323.268884892086,33.2043018914917,42.9091014978326,104.483256614888,1112,FALSE,1
31,1,460.207079646018,306.364601769912,33.3669702257442,43.5283899385545,107.700209018524,1130,FALSE,1
32,1,460.998186763373,299.840435176791,33.1787453171076,42.7571105580725,121.099391008328,1103,FALSE,1
33,1,459.898999090082,287.027297543221,33.0093023544179,42.7318456734117,103.791035206867,1099,FALSE,1
34,1,461.787989080983,280.303912647862,32.8751797027404,42.9049259693656,112.448981090514,1099,FALSE,1
35,1,462.395348837209,267.886404293381,33.3790991091152,42.9848085122115,115.171496764151,1118,FALSE,1
36,1,467.009865470852,253.425112107623,32.9116875418817,43.5087685740962,117.08614182175,1115,FALSE,1
37,1,470.537761601456,237.506824385805,33.2420582099359,42.5210675650125,108.466307174143,1099,FALSE,1
38,1,473.082300884956,228.277876106195,33.5003017516703,43.3923868878676,94.5792505140282,1130,FALSE,1
39,1,473.657318141981,226.134969325153,33.5031993782951,43.6575769563894,82.4230027335583,1141,FALSE,1
40,1,470.952042628775,224.651865008881,32.8904168895107,43.9522924702972,52.3628530615309,1126,FALSE,1
