frame,track,x,y,width,height,angle,n,ignore,track_fixed
63,1,384.902672718104,145.164397377711,45.2004759158193,57.8767724367051,116.653189053291,1983,FALSE,1
64,1,366.590747330961,137.477376715811,45.2229256942571,57.4617285176983,99.7951314265141,1967,FALSE,1
65,1,348.612869745719,135.429683445771,44.6123451153745,57.0486239641691,88.3507919344899,1927,FALSE,1
66,1,338.754073319756,139.184317718941,45.2702659834553,57.3463422735871,103.65036122857,1964,FALSE,1
67,1,322.858358358358,135.895395395395,45.4685275553211,57.9053178837029,101.227445786518,1998,FALSE,1
68,1,305.782249742002,137.101135190919,44.799202192726,57.2988274443423,88.4159896748119,1938,FALSE,1
69,1,287.030690537084,138.475703324808,45.0450872537616,57.5363956650276,78.5538472338409,1955,FALSE,1
70,1,267.745565129245,145.163203243791,45.5226640891684,57.5503046396043,60.0420084466934,1973,FALSE,1
71,1,254.794009458749,150.543878087231,44.9091596350261,56.4361298132318,50.524690148196,1903,FALSE,1
72,1,240.594240837696,162.467539267016,44.5913512467334,56.9163717733661,36.9990031243502,1910,FALSE,1
73,1,229.22339889057,173.973272818961,45.2834435562618,57.8981377152075,25.7996585689686,1983,FALSE,1
74,1,223.217236104029,187.801121876594,45.0335220988397,57.5356519868175,11.9340703097883,1961,FALSE,1
75,1,217.83726899384,201.948665297741,44.7228320244961,57.6210266922649,179.562294890466,1948,FALSE,1
76,1,215.682604272635,218.461342828077,44.6909732907926,58.0707357613485,170.732299749182,1966,FALSE,1
77,1,219.409718670077,234.145780051151,44.8326848530481,57.6052785110962,154.918743307248,1955,FALSE,1
78,1,227.095674300254,250.29262086514,45.0403186037994,57.8118804116648,140.742716996742,1965,FALSE,1
79,1,239.192937563971,264.745138178096,45.1631012253971,57.4005503728613,124.152826288774,1954,FALSE,1
80,1,253.375890132248,273.798067141404,45.2965996059087,57.4249278235065,107.723094956114,1966,FALSE,1
81,1,269.015648662292,279.890964159515,45.1005447244177,57.9120478201493,94.6426314353123,1981,FALSE,1
82,1,286.712273641851,281.452213279678,45.3050401878635,57.8269782744212,82.8968457382124,1988,FALSE,1
83,1,305.979797979798,277.29494949495,44.8830826574572,58.0732847145809,70.9415907766763,1980,FALSE,1
84,1,321.0095,273.71,45.387769664584,58.0227827743092,65.1611768265149,2000,FALSE,1
85,1,331.538655886812,268.137443153108,45.2451332344107,57.737920600254,48.58239041794,1979,FALSE,1
86,1,344.254016064257,258.225401606426,45.5947409547325,57.5286659754858,40.267429402581,1992,FALSE,1
87,1,356.864141414141,246.274242424242,45.3778628999003,57.5292405781509,31.2853793902857,1980,FALSE,1
88,1,366.764498234998,236.395864851236,45.0769436629392,57.9641732635026,33.0645314500164,1983,FALSE,1
89,1,373.88161209068,228.28161209068,45.2340103332235,57.9439861399727,26.090212399133,1985,FALSE,1
90,1,379.827551533434,215.385118149824,45.3825405567727,57.9170491967717,17.9809301252706,1989,FALSE,1
91,1,383.175294720656,197.847257816504,44.7762526131635,57.531270410914,2.83040984214594,1951,FALSE,1
92,1,385.235382308846,187.173913043478,45.4721855519526,58.0095925725338,168.818042231387,2001,FALSE,1
93,1,380.14315245478,174.587596899225,44.5001659601073,57.4424761341463,152.227960747207,1935,FALSE,1
