frame,track,x,y,width,height,angle,n,ignore,track_fixed
1,1,815.741492537313,689.169552238806,77.4708349442355,82.9255390427807,19.5843714635582,5025,FALSE,1
2,1,815.741492537313,689.169552238806,77.4708349442355,82.9255390427807,19.5843714635582,5025,FALSE,1
3,1,815.728955223881,689.131144278607,77.5612255121378,82.8302520019113,19.911683849132,5025,FALSE,1
4,1,815.728955223881,689.131144278607,77.5612255121378,82.8302520019113,19.911683849132,5025,FALSE,1
5,1,815.728955223881,689.131144278607,77.5612255121378,82.8302520019113,19.911683849132,5025,FALSE,1
6,1,815.728955223881,689.131144278607,77.5612255121378,82.8302520019113,19.911683849132,5025,FALSE,1
7,1,815.728955223881,689.131144278607,77.5612255121378,82.8302520019113,19.911683849132,5025,FALSE,1
8,1,815.728955223881,689.131144278607,77.5612255121378,82.8302520019113,19.911683849132,5025,FALSE,1
9,1,815.728955223881,689.131144278607,77.5612255121378,82.8302520019113,19.911683849132,5025,FALSE,1
10,1,815.728955223881,689.131144278607,77.5612255121378,82.8302520019113,19.911683849132,5025,FALSE,1
11,1,815.728955223881,689.131144278607,77.5612255121378,82.8302520019113,19.911683849132,5025,FALSE,1
12,1,815.728955223881,689.131144278607,77.5612255121378,82.8302520019113,19.911683849132,5025,FALSE,1
13,1,815.728955223881,689.131144278607,77.5612255121378,82.8302520019113,19.911683849132,5025,FALSE,1
14,1,815.728955223881,689.131144278607,77.5612255121378,82.8302520019113,19.911683849132,5025,FALSE,1
15,1,815.728955223881,689.131144278607,77.5612255121378,82.8302520019113,19.911683849132,5025,FALSE,1
16,1,815.728955223881,689.131144278607,77.5612255121378,82.8302520019113,19.911683849132,5025,FALSE,1
17,1,815.728955223881,689.131144278607,77.5612255121378,82.8302520019113,19.911683849132,5025,FALSE,1
18,1,815.728955223881,689.131144278607,77.5612255121378,82.8302520019113,19.911683849132,5025,FALSE,1
19,1,815.728955223881,689.131144278607,77.5612255121378,82.8302520019113,19.911683849132,5025,FALSE,1
20,1,815.728955223881,689.131144278607,77.5612255121378,82.8302520019113,19.911683849132,5025,FALSE,1
21,1,815.728955223881,689.131144278607,77.5612255121378,82.8302520019113,19.911683849132,5025,FALSE,1
22,1,815.728955223881,689.131144278607,77.5612255121378,82.8302520019113,19.911683849132,5025,FALSE,1
23,1,815.728955223881,689.131144278607,77.5612255121378,82.8302520019113,19.911683849132,5025,FALSE,1
24,1,815.728955223881,689.131144278607,77.5612255121378,82.8302520019113,19.911683849132,5025,FALSE,1
