frame,track,x,y,width,height,angle,n
1,1,437.826874685455,377.719677906392,45.1104615592829,56.1769787836753,105.405251366019,1987
2,1,435.617632241814,370.902770780856,45.041771233989,56.1721597440352,78.8752973015705,1985
3,1,430.310699588477,365.60133744856,44.2937503512131,55.9272831135193,57.26976453028,1944
4,1,423.797027165556,362.557150179395,44.6162722184143,55.7249436442787,33.0524221031288,1951
5,1,417.353117206983,363.156109725686,45.0660483389479,56.695141881237,9.73353021917114,2005
6,1,412.393467336683,363.374371859297,44.8131271598529,56.6118120769763,164.875126555332,1990
7,1,407.566380615851,368.651186269561,44.5294623845858,56.7040208943383,141.265331649801,1981
8,1,403.317658829415,378.768384192096,44.8143405438256,56.8323709831914,118.570403001999,1999
9,1,403.213814118842,385.842559674962,44.6082879571599,56.2356059801649,98.6276490462867,1969
10,1,406.468309859155,391.451710261569,44.9099492300662,56.3969192246354,76.4857182713935,1988
11,1,411.747826086957,396.623529411765,44.2248483128702,56.3382359034227,52.7825545906041,1955
12,1,419.812531839022,398.591441670912,44.6241398016122,56.0797067272493,28.017058123586,1963
13,1,425.377880184332,399.045058883769,44.5052794318926,55.9537177465494,4.01872105368174,1953
14,1,431.654498714653,396.338303341902,44.2676481142392,55.9784274014506,159.181170972227,1945
15,1,436.199279093718,389.648300720906,44.0434047272413,56.1986203894089,137.339299016618,1942
16,1,438.334679454821,383.21554770318,44.6886650756255,56.5130460513182,113.096714704297,1981
17,1,437.689514066496,375.985166240409,44.8128108447728,55.6253181000337,89.1812162275377,1955
18,1,433.535368956743,369.474809160305,44.8148782020975,55.8753573245484,64.539387062339,1965
19,1,427.46529562982,365.166580976864,44.3555502352436,55.8789782371521,39.4861585932226,1945
20,1,421.58691206544,363.83282208589,44.6696033204909,55.840713587513,21.3010286489068,1956
21,1,414.358634742741,365.541008660214,44.5391853794666,56.1648825967398,176.027016396618,1963
22,1,408.359399274987,369.760227861212,44.198784142737,55.703856032218,154.136249203839,1931
23,1,404.498236775819,375.183375314861,44.6919780325958,56.602617254868,126.629404354507,1985
24,1,404.535404992359,383.217014773306,44.7442315983958,55.9093794376122,101.186677389855,1963
25,1,405.631256384065,389.518896833504,44.6491806922065,55.8740717394041,79.3362461233299,1958
26,1,407.262913223141,396.201446280992,44.1325418978914,55.8960946713972,54.7620404198077,1936
27,1,414.004077471967,400.014780835882,44.4201784125634,56.3163298120921,31.6389242982033,1962
28,1,422.005583756345,399.060913705584,44.7013210158242,56.1609186550886,6.86206372808405,1970
29,1,427.459404942007,397.00756429652,44.7628227729492,56.4410642240922,164.888227411001,1983
30,1,432.634585692229,393.603705609882,44.0219106748575,56.231138492466,141.244965660127,1943
31,1,434.573686894442,386.855685874554,44.4636283896448,56.2115877712021,122.419814200149,1961
32,1,435.37135678392,382.285427135678,44.8914414012488,56.4979143499304,104.999904909568,1990
33,1,433.384615384615,374.990950226244,44.9863653027818,56.3498600385641,80.983930090547,1989
34,1,428.668195718654,369.108562691132,44.4543220364234,56.2531754497567,57.0479503221551,1962
35,1,421.48320802005,366.178446115288,44.9295203547523,56.5952444525138,32.0677593328244,1995
36,1,416.061327927015,364.225038013178,44.791750174416,56.1493688719653,10.2143212290272,1973
37,1,411.972837022133,362.396378269618,44.8220532935972,56.5400726315028,168.108537438954,1988
38,1,407.519859225742,364.87380593263,44.7160114397204,56.6982435040589,146.734190419574,1989
39,1,404.584202682563,371.568802781918,44.9197123952548,57.1254922102653,124.730845793946,2013
40,1,404.913983903421,378.995975855131,44.911192270539,56.4024145460102,96.7320419453637,1988
41,1,407.069361277445,384.521457085828,44.8743700688189,56.8762618624293,72.1875210196952,2004
42,1,412.014609571788,389.480604534005,44.3760708841495,56.9965153132013,48.3617985571068,1985
43,1,419.381982888777,392.281328636135,44.7846112368541,56.5610500629495,24.8323462623506,1987
44,1,426.551512045105,391.149666837519,44.3993748824602,55.988790639073,177.955103827187,1951
45,1,428.900900900901,389.704204204204,44.9038941269743,56.6817958645292,163.226387460723,1998
46,1,433.525685785536,385.257356608479,44.6860039080807,57.1844982459517,140.293348530064,2005
47,1,435.985007496252,379.848075962019,45.0267918246254,56.6285955645358,120.920284506566,2001
48,1,435.57855361596,371.543640897756,45.2810607236738,56.4479949782194,93.8019017288728,2005
49,1,432.955977988995,365.301150575288,44.9299342906081,56.7053151640734,71.3584452803612,1999
50,1,429.740331491713,359.185334003014,44.8052353726392,56.6190897601201,50.0844526911074,1991
51,1,424.242363545318,356.691537305959,45.1533386638038,56.369477420621,28.9787348124623,1997
52,1,417.186093046523,356.376188094047,45.1929124109124,56.3570134365474,6.72169471984361,1999
53,1,411.330508474576,359.930707876371,44.8724566427208,56.9500660481828,161.679097000871,2006
54,1,406.50748502994,363.330838323353,44.7397619528839,57.0818191281554,135.638308006008,2004
55,1,403.322807017544,368.336842105263,44.7967271278193,56.7690492522936,113.014638386347,1995
56,1,402.733763014378,377.965294992563,45.2979316176031,56.7274536369329,86.966800087446,2017
57,1,406.669508525577,381.230190571715,44.8267601347031,56.6686180976482,63.421622978162,1994
58,1,411.230186774356,385.605249873801,44.5446034892324,56.6697449965641,43.6389457221759,1981
59,1,419.329177057357,387.646882793018,45.1354385837423,56.6199479628988,10.2122030561364,2005
60,1,424.922616075886,385.050923614578,44.7496383261596,57.0036353497072,166.394760226523,2003
61,1,429.108945527236,381.176411794103,44.71806024025,57.0116995102493,141.82349308569,2001
62,1,430.537185929648,376.418090452261,44.889317937997,56.4960759545016,117.984960375171,1990
63,1,431.808095952024,369.671664167916,45.3618009681687,56.2297964522136,93.864001082382,2001
64,1,428.745943204868,363.068965517241,44.7069328112377,56.2242215194648,68.7067149534837,1972
65,1,422.635411471322,358.414463840399,45.0735747759054,56.6966845119699,43.2374453703668,2005
66,1,415.758603491272,356.633416458853,45.1232865347788,56.6206128704263,19.9728765246061,2005
67,1,407.538148524924,359.093591047813,44.4637901801285,56.346264475637,174.58819765952,1966
68,1,400.948189134809,364.170523138833,44.7779131396795,56.5789250653467,149.182833828833,1988
69,1,397.268537074148,368.985971943888,44.8549414012532,56.7107021791404,123.542188172137,1996
70,1,395.868038133467,375.065228299047,44.8654365085062,56.5961414663573,94.870527052545,1993
71,1,397.019441674975,381.021934197408,45.0704344101704,56.6917477282471,73.3226594393486,2006
72,1,402.697592778335,386.456369107322,44.621083452897,56.9438905875094,49.1436501905374,1994
73,1,409.86986986987,388.37987987988,45.0294015414645,56.5538476162287,23.110289562101,1998
74,1,417.059612518629,387.498758072529,45.2446688383933,56.6940058693072,174.56239641795,2013
75,1,421.765170202269,384.194375925012,45.0458289634124,57.3247112823126,151.548030604347,2027
76,1,425.64897346019,380.013520280421,44.7661471428749,56.852254774733,132.493978565342,1997
77,1,428.090085556115,375.740312028183,44.8931791995461,56.4251382485322,111.766435337584,1987
78,1,428.467958271237,370.921013412817,45.4132506643874,56.4916701009893,88.8485764848231,2013
79,1,425.050847457627,364.659521435693,45.056025581539,56.7328714236419,65.907593773344,2006
80,1,418.570004982561,360.631788739412,45.027812873451,56.7927223059756,40.0348190995046,2007
81,1,411.91219267436,359.617661816357,45.103718570774,56.3066038221556,17.2429785934961,1993
82,1,405.42491210447,361.796082370668,44.8150502162754,56.6151803645524,169.898563456684,1991
83,1,400.154536390828,365.202891326022,44.9422282458314,56.8878209438405,143.13556078384,2006
84,1,397.265060240964,369.504016064257,44.8463053074773,56.6096139072546,120.567756693524,1992
85,1,391.32083958021,373.108945527236,45.0717331361681,56.5783417402595,97.6327456738875,2001
86,1,399.218,384.2595,44.9821182731042,56.6394492175246,73.5543163063797,2000
87,1,403.60120240481,388.825651302605,44.6984341029091,56.9050553955431,46.4413833990984,1996
88,1,409.409950248756,389.579104477612,44.9292629557023,57.0221317248061,18.4968866159201,2010
89,1,416.336983573917,387.262319561971,45.1893381255571,56.6444758937858,175.665538913725,2009
