frame,track,x,y,width,height,angle,n,ignore,track_fixed
1,1,1153.01439939371,758.517809776431,73.8959136207538,91.5492079640536,24.6886186338966,5278,FALSE,1
2,1,1153.01439939371,758.517809776431,73.8959136207538,91.5492079640536,24.6886186338966,5278,FALSE,1
3,1,1153.01439939371,758.517809776431,73.8959136207538,91.5492079640536,24.6886186338966,5278,FALSE,1
4,1,1153.01439939371,758.517809776431,73.8959136207538,91.5492079640536,24.6886186338966,5278,FALSE,1
5,1,1153.01439939371,758.517809776431,73.8959136207538,91.5492079640536,24.6886186338966,5278,FALSE,1
6,1,1153.01439939371,758.517809776431,73.8959136207538,91.5492079640536,24.6886186338966,5278,FALSE,1
7,1,1153.01439939371,758.517809776431,73.8959136207538,91.5492079640536,24.6886186338966,5278,FALSE,1
8,1,1153.01439939371,758.517809776431,73.8959136207538,91.5492079640536,24.6886186338966,5278,FALSE,1
9,1,1153.01439939371,758.517809776431,73.8959136207538,91.5492079640536,24.6886186338966,5278,FALSE,1
10,1,1153.01439939371,758.517809776431,73.8959136207538,91.5492079640536,24.6886186338966,5278,FALSE,1
11,1,1153.01439939371,758.517809776431,73.8959136207538,91.5492079640536,24.6886186338966,5278,FALSE,1
12,1,1153.01439939371,758.517809776431,73.8959136207538,91.5492079640536,24.6886186338966,5278,FALSE,1
13,1,1153.01439939371,758.517809776431,73.8959136207538,91.5492079640536,24.6886186338966,5278,FALSE,1
14,1,1153.01439939371,758.517809776431,73.8959136207538,91.5492079640536,24.6886186338966,5278,FALSE,1
15,1,1153.01439939371,758.517809776431,73.8959136207538,91.5492079640536,24.6886186338966,5278,FALSE,1
16,1,1153.01439939371,758.517809776431,73.8959136207538,91.5492079640536,24.6886186338966,5278,FALSE,1
17,1,1153.01439939371,758.517809776431,73.8959136207538,91.5492079640536,24.6886186338966,5278,FALSE,1
18,1,1153.01439939371,758.517809776431,73.8959136207538,91.5492079640536,24.6886186338966,5278,FALSE,1
19,1,1153.01439939371,758.517809776431,73.8959136207538,91.5492079640536,24.6886186338966,5278,FALSE,1
20,1,1153.01439939371,758.517809776431,73.8959136207538,91.5492079640536,24.6886186338966,5278,FALSE,1
21,1,1153.01439939371,758.517809776431,73.8959136207538,91.5492079640536,24.6886186338966,5278,FALSE,1
22,1,1153.01439939371,758.517809776431,73.8959136207538,91.5492079640536,24.6886186338966,5278,FALSE,1
23,1,1153.01439939371,758.517809776431,73.8959136207538,91.5492079640536,24.6886186338966,5278,FALSE,1
24,1,1153.01439939371,758.517809776431,73.8959136207538,91.5492079640536,24.6886186338966,5278,FALSE,1
25,1,1153.01439939371,758.517809776431,73.8959136207538,91.5492079640536,24.6886186338966,5278,FALSE,1
26,1,1153.01439939371,758.517809776431,73.8959136207538,91.5492079640536,24.6886186338966,5278,FALSE,1
27,1,1153.01439939371,758.517809776431,73.8959136207538,91.5492079640536,24.6886186338966,5278,FALSE,1
28,1,1153.01439939371,758.517809776431,73.8959136207538,91.5492079640536,24.6886186338966,5278,FALSE,1
29,1,1153.01439939371,758.517809776431,73.8959136207538,91.5492079640536,24.6886186338966,5278,FALSE,1
30,1,1153.01439939371,758.517809776431,73.8959136207538,91.5492079640536,24.6886186338966,5278,FALSE,1
31,1,1153.01439939371,758.517809776431,73.8959136207538,91.5492079640536,24.6886186338966,5278,FALSE,1
32,1,1153.01439939371,758.517809776431,73.8959136207538,91.5492079640536,24.6886186338966,5278,FALSE,1
