frame,track,x,y,width,height,angle,n
1,1,448.892255892256,468.042873176207,71.5182183501909,79.7973077624194,109.206306724009,4455
2,1,450.951583710407,461.550904977376,71.0788265498172,79.7074980785674,105.168280852546,4420
3,1,453.475933423302,455.696581196581,71.3924040099105,79.7780180471641,102.18999656591,4446
4,1,456.340366972477,449.350688073395,70.6635165285607,79.1327433944627,101.109669493602,4360
5,1,457.877409233528,443.228821156432,71.5988908431394,79.8778581295501,97.7023482906005,4462
6,1,459.589990817264,435.589072543618,70.7125628014866,79.000031349035,93.787435236247,4356
7,1,459.746841258902,429.835056283023,70.5878007095495,79.0877401715785,90.7589351544789,4353
8,1,460.593784931813,423.747149564051,71.6688147920484,79.9898449369866,86.7629734049965,4473
9,1,461.139968546394,416.090092114132,71.5406269713689,79.7120405572688,80.8384412726375,4451
10,1,460.931500572738,407.285223367698,70.7072723262754,79.1184259005657,76.2601291579289,4365
11,1,460.347816349384,400.399328107503,71.5212261925653,80.0149011144229,74.0013725361015,4465
12,1,459.588045977012,391.564827586207,70.7446224468147,78.783966175829,70.6644551193541,4350
13,1,458.965147453083,383.304512957998,71.5492708327819,80.1213300783505,65.8963332572856,4476
14,1,457.861633776962,374.592244148692,70.7174257541856,78.9985750881189,63.9241441695437,4358
15,1,456.386912904697,365.983356133151,70.948650502427,79.2258522408427,59.0856657985744,4386
16,1,454.233496877788,358.615298840321,71.8239940490102,79.9773414347074,55.4546113537478,4484
17,1,452.635246817065,349.945275854367,71.5888743422724,80.122870611302,52.5930426240918,4477
18,1,450.045121392579,340.261108566193,70.751322606077,79.0412664433087,50.6192847301894,4366
19,1,447.414085134834,331.994205482505,71.6140249955911,80.2772003628613,47.5087957567405,4487
20,1,444.38513210927,323.160098522168,71.5932153908191,79.9200275389207,45.8124052094071,4466
21,1,441.103290676417,313.895795246801,70.7894408777333,79.1923503363595,41.7913670856564,4376
22,1,437.519221967963,305.199771167048,70.6682618355162,79.2151512840105,39.9385358522176,4370
23,1,433.708976942019,297.399149317215,71.6096152685198,79.911459306749,37.8766171836337,4467
24,1,429.615745918139,289.555580407068,71.6949249918635,79.8743745366409,36.9807243929054,4471
25,1,425.292775665399,280.632520688884,71.5077908700933,80.0726865508243,33.8506618105762,4471
26,1,420.481515499426,271.14374282434,70.6476481488898,78.9658280245834,32.5637186803196,4355
27,1,415.749540863177,262.645775941231,70.3919544174712,79.2528474155851,28.8072089980109,4356
28,1,411.027057245081,254.67866726297,71.7209151198162,79.8759281488032,25.873244006255,4472
29,1,406.633541759714,246.924519874944,71.5581803415269,80.1306595517559,22.6080321934693,4478
30,1,401.859221128021,238.732094897046,71.4670561605762,80.0349115904373,22.2688106657459,4468
31,1,396.118873110399,230.225377920293,70.5555396542696,79.2509785054455,20.8279610437379,4366
32,1,390.606575963719,221.624943310658,70.916359925423,79.6530362705068,19.0740803135934,4410
33,1,385.380365296804,214.166438356164,70.6460480470505,79.4383234337173,17.4853047125935,4380
34,1,379.734843285289,206.431708991078,70.7505613433307,79.1501703217878,13.1432204513991,4371
35,1,374.055098866918,199.409020217729,71.7062557647448,80.3835139961051,10.8618590249105,4501
36,1,366.672463768116,192.769230769231,71.4533816037444,80.4001697119301,9.78794128720472,4485
37,1,359.133788395904,184.603640500569,70.7720033721885,79.5778637009182,7.91983784699642,4395
38,1,353.578923866935,177.952891270373,71.49697598401,80.2400835561478,5.08228410491859,4479
39,1,346.899910833705,170.698395006687,71.5773620223474,80.3151725820718,2.7961850957889,4486
40,1,339.572582454566,163.428315010096,71.2814099639653,80.0771240663797,2.03521926789445,4457
41,1,331.852342857143,156.047085714286,70.7660984959654,79.2678145093553,2.85810777688535,4375
42,1,325.985254691689,150.230116175156,71.5478938643551,80.1380281522889,178.192889595861,4476
43,1,318.327276805743,143.497756841633,71.2090727911026,80.2403581687324,177.445920169822,4458
44,1,309.729314691726,138.262434104974,70.6906609442902,79.1947130194238,171.119270295849,4363
45,1,302.098144422088,131.520456069752,71.5513340852136,80.1614280178776,166.555964173929,4473
46,1,293.488878697546,124.794542536116,70.6921396367895,79.1716716716586,168.320751863027,4361
47,1,285.644769970245,119.717097734035,70.6774760022958,79.390269161054,165.313845270973,4369
48,1,278.761851015801,114.460948081264,71.045027111159,79.9798341024386,163.892459027406,4430
49,1,270.351424086118,109.438663377439,71.4223422218292,80.1140985486206,160.53812163487,4459
50,1,261.444570908263,104.06715228773,70.7786832145095,79.6329298587606,160.421871289038,4393
51,1,254.036879749665,100.134778721502,71.4288553587304,80.326449231199,160.432004193378,4474
52,1,245.293617021277,94.7357222844345,71.3029944228103,80.3305113571066,158.715954541108,4465
53,1,237.092721164614,90.2553191489362,71.2921605946548,80.3999243553218,156.818196880178,4465
54,1,228.827331693134,87.1216730038023,71.3091771534378,80.4486452001958,155.465199396652,4471
55,1,221.582021446498,82.79717088752,70.8336910621934,79.3751483017158,147.42036434935,4383
56,1,218.712497205455,80.9302481556003,71.5546658617058,80.1491317718279,135.319416569765,4473
57,1,215.634233430038,79.618835081455,71.6548936076236,80.1059534832908,124.195420944634,4481
58,1,212.115643209323,79.2138054683998,71.6551128458877,79.7354470339869,113.898541178399,4462
59,1,208.838436928702,79.3420932358318,70.8658257239511,79.1001069837764,103.302082659868,4376
60,1,206.479384889681,79.4909739246713,71.8965323439211,79.9022928998444,96.487507428892,4487
61,1,203.855817111815,80.4320959710276,71.1783786471444,79.520295387132,87.7332188721756,4418
62,1,202.038452889588,81.7391499887565,71.3813635504751,79.8298878437597,79.9350435613936,4447
63,1,200.097808899932,83.2349220691213,71.3664942986959,79.5780163724715,69.4190858699991,4427
64,1,198.346057714156,84.5546466712111,71.0234502901367,79.5594985758486,62.4822714200291,4401
65,1,197.4215996385,85.7989154993222,71.2455321428042,79.7569815775,55.7991395950168,4426
66,1,196.416723011044,86.5778679287807,71.2666389657266,79.9215975563172,51.4385892416266,4437
67,1,195.672562358277,88.0909297052154,70.9248817686773,79.779527733368,46.356138979036,4410
68,1,195.025991792066,89.0212038303694,70.811370802983,79.450752927009,40.941812703309,4386
69,1,194.836748480072,90.4726412970052,71.2508202431063,79.9179436564543,36.2416543468279,4441
70,1,194.675141884222,91.8115777525539,70.8722803717596,79.6944004859059,33.3768144735432,4405
71,1,194.442825112108,92.8470852017937,71.5849485473635,79.8086113832873,28.4891458921161,4460
72,1,194.558625336927,93.4618149146451,71.3620318302271,79.9380952593926,25.5208993356556,4452
73,1,195.029431588407,94.1568186924287,71.6049763587863,79.6301612441045,22.6962943836577,4451
74,1,196.360090191657,95.4417136414882,71.3023675975386,79.6901488045008,19.5683469694859,4435
75,1,196.852908151808,96.3373006961599,71.4106139736358,79.8561962396411,16.0362179154637,4453
76,1,198.305788876277,97.4261066969353,71.1273175295884,79.3690470663337,13.5653306190526,4405
77,1,199.212319494585,98.442463898917,71.2432480292951,79.668610283898,10.1105769543751,4432
78,1,199.771941638608,99.3640852974186,71.4216971008801,79.8976153379081,5.72550652791757,4455
79,1,200.326613816535,100.011098527746,71.100930625133,79.5146991010887,3.05391715094947,4415
80,1,200.987914055506,100.741495076097,71.5796375040989,79.9521353249865,179.701448096703,4468
81,1,202.821140035907,100.546005385996,71.4969759165458,79.8790338949458,175.32913562545,4456
