frame,track,x,y,width,height,angle,n
1,1,432.660755589823,429.051914674891,60.731285789166,82.495937431697,93.4740961130831,3891 
2,1,457.983345761869,449.74993785732,61.6479946488096,84.1773473763163,131.05553331872,4023 
3,1,467.006866110839,483.057135850907,62.0632105195108,84.8272222553016,167.807585086154,4078 
4,1,449.300766757358,515.775166955231,61.7572418152344,84.8077403963087,32.814810881744,4043 
5,1,416.622898903776,527.578806333739,62.5267468830332,86.2352056225988,67.7274838752448,4105 
6,1,389.412149080349,520.139399806389,62.3490217845624,85.4002507910878,103.182003725892,4132 
7,1,380.082229442639,506.621344663834,61.0761674717915,84.0547442272535,125.766679614686,4001 
8,1,366.970852562546,484.998785523439,62.2809864614603,85.3209475361009,143.553611535479,4117 
9,1,363.596404826397,453.06747106624,62.3088639612899,84.0623532195778,1.03413817493869,4061 
10,1,366.183827222501,433.680562531391,61.1660555377631,84.0201471532462,37.9417388390658,3982 
11,1,398.905870696061,425.278424572702,61.5300183369563,84.4221553734228,78.9497274626257,4037 
12,1,429.297563376815,439.655919271474,62.5983617610846,83.7366143048854,116.697550182763,4063 
13,1,444.187076476283,467.550338818974,62.2369684253661,85.6530966351644,154.98454711059,4132 
14,1,437.047354433438,498.898767818314,65.1336956903982,86.6534480347991,19.0347438889219,4139 
15,1,413.954628422425,515.07222946545,58.2211334267703,95.0319792697172,58.6593493598667,3835 
16,1,374.679254783484,506.007049345418,37.2373263865819,68.9735748234899,75.9455632377719,1986 
17,1,364.707679253288,500.924056003394,44.1716464810532,68.9546169236514,84.8336249739958,2357 
18,1,357.141170915958,497.810198300283,41.4014426374534,66.3507845238916,77.4675393024266,2118 
19,1,349.429179072735,491.277754147172,46.8423038865019,65.1130933425145,76.8978388743628,2351 
20,1,334.411895497499,478.414118954975,61.6046194115258,75.5079849156777,116.565762511151,3598 
21,1,326.152418172936,453.889106008793,62.2766717947282,84.9241065276481,162.287946304656,4094 
22,1,335.338623046875,422.392822265625,62.4609412528553,84.6784766449151,20.8052627849178,4096 
23,1,364.530803351405,402.317151306062,61.2548095285197,85.5351288572128,57.0702411773222,4058 
24,1,396.771803766105,399.145936570862,61.4452543043361,84.6584963220146,95.4012622710597,4036 
25,1,410.969155446756,411.268298653611,62.1934756540111,86.715766738543,121.522215268775,4085 
26,1,419.280624694973,435.635675939483,67.0428012632124,84.2720218438877,162.860164233962,4098 
27,1,403.61409068747,452.311799122379,65.9433745947653,86.9951108784294,32.8182442365467,4102 
28,1,381.670553212602,451.445795088068,62.0330491369238,84.0946629050398,51.7085239029852,4031 
29,1,365.967876410005,442.3553212359,62.0914515307224,85.1848757104514,70.5001363843497,4078 
30,1,364.366985998526,442.485875706215,62.0232977182905,84.5668658380022,68.7095499887452,4071 
31,1,362.414959269316,442.551221920513,61.9180533551883,84.2489958446012,65.4653652802007,4051 
32,1,362.145607107601,442.092546890425,61.8329266827627,84.3794120431564,63.5523711420131,4052 
33,1,360.873427091044,442.182827535159,62.0395718119604,84.1518481334073,64.1799517605038,4053 
