frame,track,x,y,width,height,angle,n,ignore,track_fixed
1,1,416.832252085264,501.148517145505,68.3304260967793,82.4959321613224,146.976767966013,4316,FALSE,1
2,1,417.348637961336,449.990992970123,71.8503049232426,82.4637466261938,120.163330907627,4552,FALSE,1
3,1,394.639912758997,411.258233369684,72.0689838734236,82.8723765968892,102.775107981789,4585,FALSE,1
4,1,347.397835497836,388.41341991342,72.4590317262096,83.0516193648237,66.6226516326664,4620,FALSE,1
5,1,297.207232568211,407.103508012126,72.6727624659632,82.7781626608363,21.6634255857148,4618,FALSE,1
6,1,268.774875890352,446.261385711202,72.7975955772131,82.691088030145,167.729808032335,4633,FALSE,1
7,1,275.749839777825,497.42982268746,73.1524830321042,83.2515401415595,124.734261484107,4681,FALSE,1
8,1,306.058351893096,531.239198218263,70.981419942379,82.5716611624372,70.7384988620326,4490,FALSE,1
9,1,354.610305598929,547.513718492081,70.7674452605287,82.3251300445322,38.3820804444237,4483,FALSE,1
10,1,397.176964477933,543.254682454252,72.8473346333715,83.1515505224831,32.1116258399246,4645,FALSE,1
11,1,414.83393810032,524.102454642476,73.3519804915466,83.2329084924631,0.310778108303651,4685,FALSE,1
12,1,393.425390708628,491.907086277029,73.0640882149726,83.1899172034608,115.866614788106,4671,FALSE,1
13,1,350.052758318739,486.516856392294,71.4498447575253,83.3735828404873,56.061207807744,4568,FALSE,1
14,1,316.439103255012,511.22095279155,72.7155872503943,82.9714613660013,15.2550080982962,4639,FALSE,1
15,1,303.417781614156,556.843763487268,72.7053084203789,82.9273725796021,147.673661581285,4634,FALSE,1
16,1,321.248121914574,597.245116977892,73.300779748714,82.6963829419883,103.028007252398,4659,FALSE,1
17,1,349.645036527718,613.322088525999,73.4763784178451,82.3296837623715,73.6841123056687,4654,FALSE,1
18,1,382.558313717098,602.575005349882,72.9969501440756,83.4023618527742,20.6833982810536,4673,FALSE,1
19,1,388.02211724286,593.614343998282,71.995967697887,83.9679291905138,17.5446141250095,4657,FALSE,1
20,1,388.104407359863,584.863714163457,73.3867657400575,82.8173931220691,174.684206511904,4674,FALSE,1
21,1,384.786609989373,583.963018065887,73.976961497195,82.8257088116584,161.277544547024,4705,FALSE,1
22,1,383.649681528662,584.262632696391,73.6902569691112,83.192705151746,157.672337446786,4710,FALSE,1
23,1,382.240740740741,585.284090909091,74.1211350760133,83.3573318650937,150.871119809396,4752,FALSE,1
