frame,track,x,y,width,height,angle,n
1,1,661.4124001,206.810003,87.37728371,102.2458825,66.14492265,6758
2,1,661.4124001,206.810003,87.37728371,102.2458825,66.14492265,6758
3,1,638.418213,189.8308593,88.91233467,103.3884913,61.31410185,7006
4,1,615.011297,176.3818104,88.86871207,101.9726822,61.11968239,6993
5,1,597.961179,171.6588066,88.43683519,103.3432767,54.91734442,6955
6,1,580.2714786,167.1285214,89.57499273,104.7381577,55.62510685,7135
7,1,566.9489739,161.8256958,88.76751793,105.180291,46.00639943,7114
8,1,552.6805795,165.8676133,88.28894746,103.2873784,34.86997808,6972
9,1,534.5790747,176.3617082,87.93916769,104.5628505,17.96626078,7025
10,1,517.7906811,186.6316614,88.64385475,102.9627808,5.853196765,7018
11,1,501.6726382,206.7374388,89.20987904,104.4129457,168.6911569,7145
12,1,484.9921831,233.1469849,88.77264704,104.711785,154.4161596,7164
13,1,474.9801472,257.1650701,89.08128006,105.4817234,139.5493254,7203
14,1,470.2796646,282.1995807,88.60117547,105.0879317,130.0864369,7155
15,1,471.8286117,312.9422128,87.71669187,105.0353955,118.7099658,7095
16,1,481.5658729,341.8557137,88.58486425,104.1987607,109.2914949,7097
17,1,493.4136701,367.4418062,89.57778065,105.5284298,90.93629946,7286
18,1,517.75828,383.8355135,89.04729096,104.2609279,81.79463687,7186
19,1,531.4510922,397.3285098,88.7096372,105.4400726,68.04038817,7187
20,1,558.0197128,410.615742,88.82170653,103.4639973,66.815883,7102
21,1,591.2006969,416.7809059,88.89589934,104.5541046,46.54698591,7175
22,1,600.2156668,421.2055729,89.11694651,102.1413661,45.78842231,7034
23,1,608.2458196,416.6415607,88.28899878,102.7108047,43.07606938,6997
24,1,646.3433676,403.7407512,88.71324341,104.5872498,22.96900858,7109
25,1,666.4890388,379.2862563,88.39701827,105.498319,1.093442792,7116
26,1,683.5871971,350.868609,89.26060387,104.4547282,162.6040558,7139
27,1,698.3968563,321.1332591,89.0660609,105.9100571,143.2124341,7189
28,1,697.9067064,294.6259748,88.95790789,103.8251547,126.1262216,7053
29,1,692.3039797,274.0317528,88.58013995,105.0147464,111.3694495,7086
30,1,682.1898366,257.2502077,89.66856281,105.6539234,92.94267387,7222
31,1,668.9950787,242.5794432,88.49012066,105.8716889,80.44286574,7112
32,1,657.0636996,237.1005563,89.09147114,105.6723498,65.1882959,7190
33,1,635.9384659,234.4450588,88.84689756,103.5868971,50.17583706,7053
34,1,618.4587337,240.5618994,89.17026042,103.3940776,33.94275199,7076
35,1,590.1077191,245.7578136,87.83118648,103.7051003,22.88230919,6879
36,1,568.3779279,260.5931887,88.71254809,104.3408003,4.598961443,6959
37,1,542.5190017,281.9153432,89.80833273,104.5139754,172.0344511,7052
38,1,519.3364736,309.833802,88.67278529,105.5504063,158.5099536,7112
39,1,509.1900154,344.5952882,88.93776483,105.4288051,144.2684009,7131
40,1,503.714818,384.8354829,86.59168198,106.0051676,135.4933176,6978
41,1,510.0254513,428.6581829,86.5473014,102.8491125,125.7874017,6758
42,1,522.6334965,468.9651498,88.33543951,105.1580199,108.4385276,6944
43,1,533.4513691,491.8863377,88.18188077,104.4017592,95.20095838,7012
44,1,556.3749461,507.6612556,86.79466837,106.1069547,79.98446198,6961
45,1,590.2960555,525.9666233,87.62521953,104.4833922,69.11497703,6921
46,1,626.8369023,535.1626577,88.97289431,100.2606961,63.33351098,6818
47,1,642.8636101,535.2696078,88.92567335,102.0131183,48.13592203,6936
48,1,655.9833802,535.0999866,90.37587137,116.7634384,47.32083885,7461
49,1,680.717375,526.0852981,87.42301525,102.7834007,30.7472261,6659
50,1,704.6247403,511.0972434,90.30281914,104.5552638,14.71751236,7219
51,1,719.8758389,495.9035235,91.19318697,102.8755352,10.24037683,7152
52,1,731.0739564,473.5917955,88.195474,102.1307371,170.2333308,6923
53,1,739.9758591,459.3454984,89.48834384,102.6988191,147.7108181,7042
54,1,746.3342902,448.617626,89.5960323,102.6852613,138.3238308,6967
55,1,750.2312597,433.4911435,89.7976881,104.2943673,130.3979371,7057
56,1,751.4777189,417.2776902,90.05781931,102.8640922,130.336499,6979
57,1,747.1629119,404.8898902,90.52639762,104.1531707,112.4608491,7102
58,1,745.1546663,395.6109111,90.98709065,105.7960391,98.59526355,7222
59,1,740.9858614,389.5336994,90.77514167,107.5238493,89.21692861,7285
60,1,732.468874,380.4874812,89.64569781,108.111116,82.39973517,7309
61,1,722.5258427,372.0689607,89.50672795,105.0321214,78.02127252,7120
62,1,716.0448672,365.0885986,89.92695301,103.7049652,66.96590935,7043
