frame,track,x,y,width,height,angle,n
1,1,592.88305564288,248.221942785288,57.0389166641062,71.3874414009392,49.7624288020402,3181
2,1,589.454254638516,244.905950095969,56.3555489692929,71.0774221022392,36.0463167524601,3126
3,1,586.519426751592,243.310191082803,56.4278426958092,71.3771996266962,23.1671534981261,3140
4,1,582.485842985843,241.73166023166,56.5384525323337,70.4836642103031,11.0912188615156,3108
5,1,578.707550175215,239.805352022937,56.7820134500833,70.9994707047258,178.518102705641,3139
6,1,574.450623202301,241.879194630873,56.6050732615067,70.8428890793959,161.722319899066,3129
7,1,570.109310454401,243.949475691134,56.4662989541611,71.3315187051636,148.593738227403,3147
8,1,566.225190839695,246.079834605598,56.5648205456258,71.1416988324771,135.284637392635,3144
9,1,562.870429762668,249.792495189224,56.4061311299696,70.824124670058,118.549896624005,3118
10,1,560.458629605688,255.289915966387,56.5129062484223,70.200442716809,99.0595225356947,3094
11,1,560.854662379421,262.069774919614,56.5765003726339,70.4173740645983,78.336745610967,3110
12,1,562.228892455859,266.87062600321,56.4441904087797,70.7032385464317,60.8290080149768,3115
13,1,564.3200257566,270.775273663876,55.9674606368269,71.0771616916608,48.7099156635378,3106
14,1,570.327519379845,273.78326873385,56.1130556541872,70.70442363041,31.4024210793871,3096
15,1,575.025878594249,275.863897763578,56.9722772095355,70.4416882745687,14.5991091845078,3130
16,1,579.621963070943,276.416909620991,56.5911623559155,69.9285364097745,178.601319697197,3087
17,1,584.1597177678,274.99166132136,56.9189258387987,70.1478402563189,160.504283111501,3118
18,1,588.790214262872,272.375119923249,56.6204928800254,70.6936946826612,143.322490019127,3127
19,1,592.282454517422,270.215232809127,57.5575212836958,72.1552461510903,129.285806897363,3243
20,1,594.831247994867,266.024382418993,56.6920324684442,70.4052754718756,115.464104436499,3117
21,1,596.049256505576,262.370817843866,57.682448000856,71.7257832097177,99.9421590891381,3228
22,1,596.481303930968,258.942793224672,56.6561576798978,70.812330678161,88.8886929062267,3129
23,1,595.59472345836,254.385251112524,56.9726045096867,70.7142617423148,78.8934488288811,3146
24,1,594.354585427136,251.386620603015,57.2795374246052,71.138184128631,69.5728586920349,3184
25,1,593.166028097063,247.570561941252,56.8058579426001,70.521368743895,58.8305250890542,3132
26,1,590.617421825144,244.329610721123,56.7815609677615,70.5941334947267,45.140469984375,3134
27,1,588.336310440407,243.170927009547,57.250036488442,72.6524080093858,35.3824514063502,3247
28,1,585.820586360739,240.732950924156,56.4860321329655,71.1829460565338,25.7178965514497,3138
29,1,583.683755404571,239.935145151328,57.5072253989748,72.1836253637885,16.2552268538782,3238
30,1,580.29732344405,238.443405353112,56.6396601843139,70.2178222601116,8.46933029145802,3101
