frame,track,x,y,width,height,angle,n
1,1,584.375084631009,318.023696682464,41.5740544632195,45.3250669272627,175.936532084033,1477
2,1,579.653668208857,314.600132187707,42.0880624766755,45.8130476674078,164.525893889669,1513
3,1,572.191166776533,313.094264996704,42.4549013198499,45.5385428018582,159.151023819775,1517
4,1,569.648595689092,311.437622468975,42.2968668053114,46.1299573764018,153.081048603758,1531
5,1,569.308398950131,309.961286089239,42.6952346362029,45.5040198214719,142.272023031248,1524
6,1,562.140917905624,310.952811893988,42.555447103584,46.3293683126656,139.597141749772,1547
7,1,558.582245430809,310.062663185379,42.4108806994082,46.0371904543663,131.943253575054,1532
8,1,554.202729044834,309.795971410007,42.7480033824679,45.8838758519222,123.800919478671,1539
9,1,548.809096732864,310.001281229981,42.7439718619352,46.5655645414411,120.655518342082,1561
10,1,540.949837133551,312.978501628665,42.442687396673,46.1180888861919,109.496110811403,1535
11,1,535.250985545335,315.700394218134,42.158079930829,46.0590363886612,103.990609499576,1522
12,1,530.065217391304,321.011198945982,42.0901112489735,46.0132238664266,94.1093730420213,1518
13,1,525.024820378837,327.227302416721,42.4641328269339,45.9674162873011,84.8923763533299,1531
14,1,522.633139909736,327.288845905867,42.9643760936031,46.0540737061406,74.6932779827787,1551
15,1,518.373211963589,334.369960988297,42.3506677386474,46.2831767304316,64.7585086208652,1538
16,1,515.568665377176,335.659574468085,42.6535883235197,46.3703062679984,56.0934212904933,1551
17,1,513.884114583333,342.379557291667,42.3686661001715,46.2300767056786,49.6960351780343,1536
18,1,513.086229086229,344.221364221364,42.9097437728902,46.1783535301267,38.6731916182825,1554
19,1,511.380336351876,347.743855109961,42.6787327980697,46.2493361861055,21.0115052515381,1546
20,1,509.77591757888,350.872504829363,42.8467966299077,46.2132329916263,9.03737420771689,1553
21,1,515.204648160103,358.148482892189,43.002786815251,45.9614972936519,3.38059155596747,1549
22,1,520.090616966581,365.170951156812,42.7693362294537,46.4064398269492,175.704486309055,1556
23,1,526.719543147208,371.598350253807,43.2662126032526,46.4380189734178,177.105371174739,1576
24,1,532.890243902439,376.086649550706,42.7901960989314,46.4054601624683,172.953672925836,1558
25,1,538.652368758003,381.435339308579,43.020458762419,46.2966853888488,167.32303913571,1562
26,1,545.647021140295,386.679692504805,42.678303923223,46.6083051535439,161.340100340972,1561
27,1,552.077905491699,391.593869731801,42.5101650101472,46.9450809580252,159.131750465473,1566
28,1,561.706427688504,394.158838071693,43.4318879865961,47.4834923996724,148.639668234218,1618
29,1,572.892027620841,396.075329566855,43.1863379249085,47.0496391601491,147.224797339863,1593
30,1,583.016331658292,396.589824120603,43.4647288299612,46.6875702123951,147.338330737706,1592
31,1,593.939451880179,397.892288081581,42.8914926711789,46.6260127613106,148.488702390309,1569
32,1,601.644141351519,398.528208307502,43.3223251821606,47.448411465082,133.080638830039,1613
33,1,611.016108247423,397.071520618557,42.35312007931,46.7273668462519,133.224118108186,1552
34,1,622.95955642531,393.949771689498,41.9563125063599,46.6125639140624,131.091339702247,1533
35,1,631.911451398136,389.731025299601,41.7935077418832,45.8413113238053,125.209766900066,1502
36,1,637.869260204082,387.762117346939,42.6240075421313,46.9036657388815,116.970300264053,1568
37,1,646.300129366106,383.236739974127,42.6554212376255,46.2094179892152,110.116123729018,1546
38,1,650.648218829517,379.354961832061,42.9221220499365,46.6927132145398,107.873108499697,1572
39,1,654.726577437859,374.712555768005,43.0518459966182,46.4881957286567,97.5747713500759,1569
40,1,655.133974358974,370.427564102564,42.8730028754249,46.3952487052159,86.8663003042629,1560
41,1,653.620115310698,366.575272261371,43.0198265645256,46.2501546415517,81.2440190155344,1561
42,1,655.663594470046,360.955233706386,42.2010062069622,45.8885494886438,74.0091930976842,1519
43,1,656.075255102041,355.848214285714,42.7929252287554,46.7055495144569,60.8486379172947,1568
44,1,655.427030456853,352.54885786802,42.5369474429782,47.2213434188507,58.4340987172908,1576
45,1,654.672312703583,346.112052117264,42.3031436574354,46.265668190603,51.7144582241818,1535
46,1,654.166130070831,339.884739214424,42.5354002403234,46.5386233828235,36.7178677567813,1553
47,1,651.235332043843,334.592520954223,42.6007115774924,46.407652109868,28.4880528794419,1551
48,1,646.053137003841,329.501280409731,42.8053222168361,46.5365059165975,24.6216228057787,1562
49,1,641.613359023764,324.430314707771,42.9141733828706,46.3055307204791,10.6731661913813,1557
50,1,636.973411154345,322.621919584955,42.6151677792517,46.1374956204591,8.91688200758806,1542
51,1,631.010276172126,319.58124598587,42.7887631858975,46.4187710105938,178.771056047109,1557
52,1,627.350161812298,319.077669902913,42.8100889664068,46.0107531394701,173.599830087818,1545
53,1,623.04889178618,317.636245110821,42.5990820789256,45.8960608946532,169.042350675196,1534
54,1,617.960332693538,315.947536788228,42.8758508850193,46.4411556310591,151.005989740075,1563
55,1,613.542635658915,315.760981912145,42.5991801328192,46.3190237828662,140.93224774947,1548
56,1,610.915438821268,315.944907110826,42.9695205407427,46.3175880044568,132.961488065905,1561
57,1,609.027353689567,316.339694656489,42.9551546181283,46.6688731184148,122.855636366436,1572
58,1,604.02442159383,318.089974293059,42.8085034782175,46.3740509493809,112.097447415051,1556
59,1,598.271021992238,319.784605433376,42.4443853816188,46.4789487713147,106.616554495345,1546
60,1,591.966926070039,322.217898832685,42.5103932213635,46.275283560996,98.659557748098,1542
61,1,586.44614404079,324.140854047164,42.8337454067031,46.7036966534296,89.0326145830693,1569
62,1,581.606505102041,327.723852040816,43.0345786489769,46.4459413168405,80.3078012668775,1568
63,1,577.814603174603,329.350476190476,43.0472857918195,46.6355204783433,72.2098598524751,1575
64,1,574.97845373891,330.230671736375,42.991900181123,46.7878605992082,65.9207181035485,1578
65,1,570.674889310563,334.537634408602,43.3165289815812,46.5359551054669,54.0179090769553,1581
66,1,569.535327816677,338.246976448122,42.9206052483224,46.6618126907099,59.1694880899312,1571
67,1,564.720103425986,335.258564964447,42.6097494796739,46.3026158677652,55.2705869323589,1547
