frame,track,x,y,width,height,angle,n
1,1,998.129952988583,606.306581598388,59.4024370106053,69.0774633265245,135.554312788944,2978
2,1,998.129952988583,606.306581598388,59.4024370106053,69.0774633265245,135.554312788944,2978
3,1,998.031943510424,606.538668459987,59.7954425510809,68.5510287966363,134.678932226887,2974
4,1,998.031943510424,606.538668459987,59.7954425510809,68.5510287966363,134.678932226887,2974
5,1,998.031943510424,606.538668459987,59.7954425510809,68.5510287966363,134.678932226887,2974
6,1,998.031943510424,606.538668459987,59.7954425510809,68.5510287966363,134.678932226887,2974
7,1,998.031943510424,606.538668459987,59.7954425510809,68.5510287966363,134.678932226887,2974
8,1,998.031943510424,606.538668459987,59.7954425510809,68.5510287966363,134.678932226887,2974
9,1,998.031943510424,606.538668459987,59.7954425510809,68.5510287966363,134.678932226887,2974
10,1,998.031943510424,606.538668459987,59.7954425510809,68.5510287966363,134.678932226887,2974
11,1,998.031943510424,606.538668459987,59.7954425510809,68.5510287966363,134.678932226887,2974
12,1,998.031943510424,606.538668459987,59.7954425510809,68.5510287966363,134.678932226887,2974
13,1,998.031943510424,606.538668459987,59.7954425510809,68.5510287966363,134.678932226887,2974
14,1,998.031943510424,606.538668459987,59.7954425510809,68.5510287966363,134.678932226887,2974
15,1,998.031943510424,606.538668459987,59.7954425510809,68.5510287966363,134.678932226887,2974
16,1,998.031943510424,606.538668459987,59.7954425510809,68.5510287966363,134.678932226887,2974
17,1,998.031943510424,606.538668459987,59.7954425510809,68.5510287966363,134.678932226887,2974
18,1,998.031943510424,606.538668459987,59.7954425510809,68.5510287966363,134.678932226887,2974
19,1,998.031943510424,606.538668459987,59.7954425510809,68.5510287966363,134.678932226887,2974
20,1,998.031943510424,606.538668459987,59.7954425510809,68.5510287966363,134.678932226887,2974
21,1,998.031943510424,606.538668459987,59.7954425510809,68.5510287966363,134.678932226887,2974
22,1,998.031943510424,606.538668459987,59.7954425510809,68.5510287966363,134.678932226887,2974
23,1,998.031943510424,606.538668459987,59.7954425510809,68.5510287966363,134.678932226887,2974
24,1,998.031943510424,606.538668459987,59.7954425510809,68.5510287966363,134.678932226887,2974
25,1,998.031943510424,606.538668459987,59.7954425510809,68.5510287966363,134.678932226887,2974
26,1,998.031943510424,606.538668459987,59.7954425510809,68.5510287966363,134.678932226887,2974
