0,0.16495002806186676,0.17057091991106668,0.17142450312773386,0.22719788551330566,0.17046813666820526,0.17300292352835336,0.17377567291259766,0.1573980152606964,0.1628643274307251,0.16854709386825562,0.16192135711510977,0.1768881877263387,0.1161409318447113,0.19057346880435944,0.12304710348447163
7,0.13736818234125772,0.16132727762063345,0.17786012093226114,0.1252952218055725,0.13336497048536936,0.13972124457359314,0.15012304484844208,0.13690558075904846,0.13574654360612234,0.16954763730367026,0.13100625574588776,0.1397851159175237,0.13410678009192148,0.14892212549845377,0.15978709359963736
10,0.1894511580467224,0.18728197117646536,0.16262431939442953,0.1514448275168737,0.20385533074537912,0.17877162992954254,0.16794436673323312,0.1936888794104258,0.16668919722239176,0.17952450116475424,0.18787757555643717,0.1256411075592041,0.19380254546801248,0.18854466080665588,0.16925362249215445
9,0.13188742597897848,0.14029052356878915,0.12925509611765543,0.13164656360944113,0.132164865732193,0.13378959397474924,0.12767115732034048,0.14393441379070282,0.13393624126911163,0.13399534424146017,0.12749229868253073,0.13875270386536917,0.1632237732410431,0.12475195030371349,0.141537606716156
5,0.13668579359849295,0.1463432858387629,0.14113841454188028,0.14879238108793894,0.14179632564385733,0.13700400789578757,0.1479081908861796,0.1394284317890803,0.1415717452764511,0.132748544216156,0.1415890802939733,0.14017802476882935,0.1692019005616506,0.13589092095692953,0.13415496051311493
6,0.15384308993816376,0.15071575343608856,0.15084205071131387,0.15033681193987528,0.15208682417869568,0.14295531809329987,0.15469574928283691,0.15042981505393982,0.14764638741811117,0.15474796295166016,0.14180074632167816,0.14756869276364645,0.1501824458440145,0.17493975162506104,0.1499726821978887
1,0.13714083035786948,0.12671870986620584,0.12821121017138162,0.13310732940832773,0.13814648489157358,0.1404025157292684,0.13790476322174072,0.1290512979030609,0.13969450692335764,0.13179685175418854,0.12923782567183176,0.14574922621250153,0.13250417510668436,0.12536102533340454,0.13553922375043234
3,0.21288256347179413,0.17877999941507974,0.15595948696136475,0.17216033736864725,0.18374790251255035,0.1555026670296987,0.19116924703121185,0.1459006518125534,0.1803532987833023,0.16506154835224152,0.21534503996372223,0.17435096204280853,0.18287872771422067,0.1968005746603012,0.16636944313844046
8,0.19301156202952066,0.20336260398228964,0.22447011868158975,0.2140079289674759,0.20762590070565543,0.19580214222272238,0.1965985894203186,0.20308352510134378,0.20335532228151956,0.20830670992533365,0.2043997049331665,0.20598367849985758,0.21153729657332102,0.15340350568294525,0.19506741066773733
2,0.19942660629749298,0.2202764352162679,0.21715068817138672,0.20476972063382468,0.1558479219675064,0.19254024823506674,0.22342229882876077,0.19192017118136087,0.19098462164402008,0.20812120536963144,0.17187924683094025,0.20197615524133047,0.19452440738677979,0.20535055299599966,0.1687474250793457
4,0.182967538634936,0.17659207185109457,0.17108380794525146,0.16416269540786743,0.18493680655956268,0.1473690321048101,0.18016645312309265,0.17810503641764322,0.20312623182932535,0.17633442083994547,0.19836697479089102,0.2064984788497289,0.17683969934781393,0.22255719701449075,0.1818092962106069
24,0.139315793911616,0.1508247603972753,0.15195895234743753,0.14664184053738913,0.1290143926938375,0.15298079450925192,0.12995107471942902,0.14697828888893127,0.12799358367919922,0.13522992531458536,0.1573412170012792,0.14424961805343628,0.14453378319740295,0.13801616430282593,0.15510118504365286
22,0.17715486884117126,0.1796256105105082,0.1660403609275818,0.17170990506807962,0.18493495881557465,0.15550374488035837,0.1780696858962377,0.17091111342112222,0.1790229727824529,0.18177583813667297,0.17597473661104837,0.17162107427914938,0.19618179897467294,0.11785340309143066,0.17401435474554697
20,0.1688725451628367,0.16243662436803183,0.1634396364291509,0.15113658209641775,0.14968744913736978,0.16069236397743225,0.15654273331165314,0.16696533064047495,0.17179281016190848,0.15615728497505188,0.16434227426846823,0.15173985064029694,0.13684878746668497,0.17955457667509714,0.15939789017041525
21,0.16687664886315665,0.13825595378875732,0.13675866027673086,0.14590521653493246,0.136784036954244,0.13885554671287537,0.14166623850663504,0.14047121008237204,0.13395037750403085,0.1380645881096522,0.14198651909828186,0.17679613828659058,0.13955479363600412,0.13711934288342795,0.1397715906302134
26,0.1337443788846334,0.13039351999759674,0.13112370173136392,0.13228128353754678,0.13232464591662088,0.133475532134374,0.13208378354708353,0.13378691176573435,0.1338300257921219,0.13063382109006247,0.13219060003757477,0.1322553108135859,0.13820669054985046,0.1306800643603007,0.14292672276496887
23,0.18590824802716574,0.174614687760671,0.15678607920805612,0.16589133938153586,0.18702374895413718,0.15321276088555655,0.17458542684713999,0.16735712190469107,0.18729873994986215,0.19151717921098074,0.18265611926714578,0.1825033277273178,0.1653383125861486,0.15927026669184366,0.16752169529596964
25,0.17839359740416208,0.1746909519036611,0.16565430164337158,0.17797497908274332,0.17212410271167755,0.16481582323710123,0.19159342348575592,0.19124257564544678,0.17008687059084573,0.16430156429608664,0.15170229971408844,0.17594314614931741,0.178929070631663,0.17545133332411447,0.17167332271734873
19,0.13920453687508902,0.1432124823331833,0.13478094836076102,0.15494950115680695,0.1414735366900762,0.14209596812725067,0.15453784664471945,0.13970790803432465,0.1430631478627523,0.1348629593849182,0.1454615443944931,0.14353512724240622,0.13529952863852182,0.14597196380297342,0.1587645411491394
14,0.19247174263000488,0.17835756142934164,0.16549540062745413,0.17320474982261658,0.15136858324209848,0.16241595149040222,0.15271341800689697,0.16347631315390268,0.18892139693101248,0.1479384203751882,0.17113668223222098,0.17460812628269196,0.19056126972039542,0.18565572301546732,0.1870387097199758
11,0.12689214448134103,0.12987884879112244,0.12909889221191406,0.1304259399573008,0.12540805836518606,0.12893672287464142,0.12896343072255453,0.12639685968557993,0.13284478584925333,0.12978321313858032,0.13418222467104593,0.12734921276569366,0.13007423281669617,0.13063288231690726,0.12925408283869425
